"Year","State","Department.Of.Labor.Cleaned.Low.Value","Federal.Minimum.Wage","Federal.Minimum.Wage.2022.Dollars","Effective.Minimum.Wage","Effective.Minimum.Wage.2022.Dollars","CPI.Average","Department.Of.Labor.Uncleaned.Data","Department.Of.Labor.Cleaned.Low.Value.2022.Dollars","Department.Of.Labor.Cleaned.High.Value","Department.Of.Labor.Cleaned.High.Value.2022.Dollars","Footnote"
"2014","Oklahoma","2","7.25",8.83,"7.25",8.83,236.736,"2.00-7.25(g)",2.44,"7.25",8.83,"(g)"
"2014","Oregon","9.1","7.25",8.83,"9.1",11.08,236.736,"9.1",11.08,"9.1",11.08,""
"2014","Pennsylvania","7.25","7.25",8.83,"7.25",8.83,236.736,"7.25",8.83,"7.25",8.83,""
"2014","Puerto Rico","5.08","7.25",8.83,"7.25",8.83,236.736,"5.08-7.25(i)",6.19,"7.25",8.83,"(i)"
"2014","Rhode Island","8","7.25",8.83,"8",9.74,236.736,"8",9.74,"8",9.74,""
"2014","South Carolina","0","7.25",8.83,"7.25",8.83,236.736,"...",0,"0",0,""
"2014","South Dakota","7.25","7.25",8.83,"7.25",8.83,236.736,"7.25",8.83,"7.25",8.83,""
"2014","Tennessee","0","7.25",8.83,"7.25",8.83,236.736,"...",0,"0",0,""
"2014","Texas","7.25","7.25",8.83,"7.25",8.83,236.736,"7.25",8.83,"7.25",8.83,""
"2014","U.S. Virgin Islands","4.3","7.25",8.83,"7.25",8.83,236.736,"4.30-7.25(j)",5.24,"7.25",8.83,"(j)"
"2014","Utah","7.25","7.25",8.83,"7.25",8.83,236.736,"7.25",8.83,"7.25",8.83,""
"2014","Vermont","8.73","7.25",8.83,"8.73",10.63,236.736,"8.73(e)",10.63,"8.73",10.63,"(e)"
"2014","Virginia","7.25","7.25",8.83,"7.25",8.83,236.736,"7.25[c]",8.83,"7.25",8.83,"[c]"
"2014","Washington","9.32","7.25",8.83,"9.32",11.35,236.736,"9.32",11.35,"9.32",11.35,""
"2014","West Virginia","7.25","7.25",8.83,"7.25",8.83,236.736,"7.25",8.83,"7.25",8.83,""
"2014","Wisconsin","7.25","7.25",8.83,"7.25",8.83,236.736,"7.25",8.83,"7.25",8.83,""
"2014","Wyoming","5.15","7.25",8.83,"7.25",8.83,236.736,"5.15",6.27,"5.15",6.27,""
"2015","Alabama","0","7.25",8.82,"7.25",8.82,237.017,"...",0,"0",0,""
"2015","Alaska","8.75","7.25",8.82,"8.75",10.64,237.017,"8.75",10.64,"8.75",10.64,""
"2015","Arizona","8.05","7.25",8.82,"8.05",9.79,237.017,"8.05",9.79,"8.05",9.79,""
"2015","Arkansas","7.5","7.25",8.82,"7.5",9.12,237.017,"7.50[c]",9.12,"7.5",9.12,"[c]"
"2015","California","9","7.25",8.82,"9",10.95,237.017,"9",10.95,"9",10.95,""
"2015","Colorado","8.23","7.25",8.82,"8.23",10.01,237.017,"8.23",10.01,"8.23",10.01,""
"2015","Connecticut","9.15","7.25",8.82,"9.15",11.13,237.017,"9.15",11.13,"9.15",11.13,""
"2015","Delaware","8.25","7.25",8.82,"8.25",10.04,237.017,"8.25",10.04,"8.25",10.04,""
"2015","District of Columbia","10.5","7.25",8.82,"7.25",8.82,237.017,"10.5",12.77,"10.5",12.77,""
"2015","Florida","8.05","7.25",8.82,"8.05",9.79,237.017,"8.05",9.79,"8.05",9.79,""
"2015","Georgia","5.15","7.25",8.82,"7.25",8.82,237.017,"5.15(d)",6.27,"5.15",6.27,"(d)"
"2015","Guam","8.25","7.25",8.82,"8.25",10.04,237.017,"8.25",10.04,"8.25",10.04,""
"2015","Hawaii","7.75","7.25",8.82,"7.75",9.43,237.017,"7.75",9.43,"7.75",9.43,""
"2015","Idaho","7.25","7.25",8.82,"7.25",8.82,237.017,"7.25",8.82,"7.25",8.82,""
"2015","Illinois","8.25","7.25",8.82,"8.25",10.04,237.017,"8.25[c]",10.04,"8.25",10.04,"[c]"
"2015","Indiana","7.25","7.25",8.82,"7.25",8.82,237.017,"7.25(e)",8.82,"7.25",8.82,"(e)"
"2015","Iowa","7.25","7.25",8.82,"7.25",8.82,237.017,"7.25",8.82,"7.25",8.82,""
"2015","Kansas","7.25","7.25",8.82,"7.25",8.82,237.017,"7.25",8.82,"7.25",8.82,""
"2015","Kentucky","7.25","7.25",8.82,"7.25",8.82,237.017,"7.25",8.82,"7.25",8.82,""
"2015","Louisiana","0","7.25",8.82,"7.25",8.82,237.017,"...",0,"0",0,""
"2015","Maine","7.5","7.25",8.82,"7.5",9.12,237.017,"7.5",9.12,"7.5",9.12,""
"2015","Maryland","8.25","7.25",8.82,"8.25",10.04,237.017,"8.25",10.04,"8.25",10.04,""
"2015","Massachusetts","9","7.25",8.82,"9",10.95,237.017,"9",10.95,"9",10.95,""
"2015","Michigan","8.15","7.25",8.82,"8.15",9.92,237.017,"8.15(e)",9.92,"8.15",9.92,"(e)"
"2015","Minnesota","7.25","7.25",8.82,"7.25",8.82,237.017,"7.25-9.00(g)",8.82,"9",10.95,"(g)"
"2015","Mississippi","0","7.25",8.82,"7.25",8.82,237.017,"...",0,"0",0,""
"2015","Missouri","7.65","7.25",8.82,"7.65",9.31,237.017,"7.65",9.31,"7.65",9.31,""
"2015","Montana","8.05","7.25",8.82,"8.05",9.79,237.017,"8.05(g)",9.79,"8.05",9.79,"(g)"
"2015","Nebraska","8","7.25",8.82,"8",9.73,237.017,"8.00[c]",9.73,"8",9.73,"[c]"
"2015","Nevada","7.25","7.25",8.82,"7.25",8.82,237.017,"7.25-8.25",8.82,"8.25",10.04,""
"2015","New Hampshire","7.25","7.25",8.82,"7.25",8.82,237.017,"7.25",8.82,"7.25",8.82,""
"2015","New Jersey","8.38","7.25",8.82,"8.38",10.19,237.017,"8.38",10.19,"8.38",10.19,""
"2015","New Mexico","7.5","7.25",8.82,"7.5",9.12,237.017,"7.5",9.12,"7.5",9.12,""
"2015","New York","8.75","7.25",8.82,"8.75",10.64,237.017,"8.75",10.64,"8.75",10.64,""
"2015","North Carolina","7.25","7.25",8.82,"7.25",8.82,237.017,"7.25",8.82,"7.25",8.82,""
"2015","North Dakota","7.25","7.25",8.82,"7.25",8.82,237.017,"7.25",8.82,"7.25",8.82,""
"2015","Ohio","7.25","7.25",8.82,"7.25",8.82,237.017,"7.25-8.10",8.82,"8.1",9.85,""
"2015","Oklahoma","2","7.25",8.82,"7.25",8.82,237.017,"2.00-7.25(g)",2.43,"7.25",8.82,"(g)"
"2015","Oregon","9.25","7.25",8.82,"9.25",11.25,237.017,"9.25",11.25,"9.25",11.25,""
"2015","Pennsylvania","7.25","7.25",8.82,"7.25",8.82,237.017,"7.25",8.82,"7.25",8.82,""
"2015","Puerto Rico","5.08","7.25",8.82,"7.25",8.82,237.017,"5.08-7.25(i)",6.18,"7.25",8.82,"(i)"
"2015","Rhode Island","9","7.25",8.82,"9",10.95,237.017,"9",10.95,"9",10.95,""
"2015","South Carolina","0","7.25",8.82,"7.25",8.82,237.017,"...",0,"0",0,""
"2015","South Dakota","8.5","7.25",8.82,"8.5",10.34,237.017,"8.5",10.34,"8.5",10.34,""
"2015","Tennessee","0","7.25",8.82,"7.25",8.82,237.017,"...",0,"0",0,""
"2015","Texas","7.25","7.25",8.82,"7.25",8.82,237.017,"7.25",8.82,"7.25",8.82,""
"2015","U.S. Virgin Islands","4.3","7.25",8.82,"7.25",8.82,237.017,"4.30-7.25(j)",5.23,"7.25",8.82,"(j)"
"2015","Utah","7.25","7.25",8.82,"7.25",8.82,237.017,"7.25",8.82,"7.25",8.82,""
"2015","Vermont","9.15","7.25",8.82,"9.15",11.13,237.017,"9.15(e)",11.13,"9.15",11.13,"(e)"
"2015","Virginia","7.25","7.25",8.82,"7.25",8.82,237.017,"7.25[c]",8.82,"7.25",8.82,"[c]"
"2015","Washington","9.47","7.25",8.82,"9.47",11.52,237.017,"9.47",11.52,"9.47",11.52,""
"2015","West Virginia","8","7.25",8.82,"8",9.73,237.017,"8",9.73,"8",9.73,""
"2015","Wisconsin","7.25","7.25",8.82,"7.25",8.82,237.017,"7.25",8.82,"7.25",8.82,""
"2015","Wyoming","5.15","7.25",8.82,"7.25",8.82,237.017,"5.15",6.27,"5.15",6.27,""
"2016","Alabama","0","7.25",8.71,"7.25",8.71,240.007,"...",0,"0",0,""
"2016","Alaska","9.75","7.25",8.71,"9.75",11.71,240.007,"9.75",11.71,"9.75",11.71,""
"2016","Arizona","8.05","7.25",8.71,"8.05",9.67,240.007,"8.05",9.67,"8.05",9.67,""
"2016","Arkansas","8","7.25",8.71,"8",9.61,240.007,"8.00[c]",9.61,"8",9.61,"[c]"
"2016","California","10","7.25",8.71,"7.25",8.71,240.007,"10",12.01,"10",12.01,""
"2016","Colorado","8.31","7.25",8.71,"8.31",9.98,240.007,"8.31",9.98,"8.31",9.98,""
"2016","Connecticut","9.6","7.25",8.71,"9.6",11.53,240.007,"9.6",11.53,"9.6",11.53,""
"2016","Delaware","8.25","7.25",8.71,"8.25",9.91,240.007,"8.25",9.91,"8.25",9.91,""
"2016","District of Columbia","11.5","7.25",8.71,"7.25",8.71,240.007,"11.5",13.82,"11.5",13.82,""
"2016","Florida","8.05","7.25",8.71,"8.05",9.67,240.007,"8.05",9.67,"8.05",9.67,""
"2016","Georgia","5.15","7.25",8.71,"7.25",8.71,240.007,"5.15(d)",6.19,"5.15",6.19,"(d)"
"2016","Guam","8.25","7.25",8.71,"8.25",9.91,240.007,"8.25",9.91,"8.25",9.91,""
"2016","Hawaii","8.5","7.25",8.71,"8.5",10.21,240.007,"8.5",10.21,"8.5",10.21,""
"2016","Idaho","7.25","7.25",8.71,"7.25",8.71,240.007,"7.25",8.71,"7.25",8.71,""
"2016","Illinois","8.25","7.25",8.71,"8.25",9.91,240.007,"8.25[c]",9.91,"8.25",9.91,"[c]"
"2016","Indiana","7.25","7.25",8.71,"7.25",8.71,240.007,"7.25(e)",8.71,"7.25",8.71,"(e)"
"2016","Iowa","7.25","7.25",8.71,"7.25",8.71,240.007,"7.25",8.71,"7.25",8.71,""
"2016","Kansas","7.25","7.25",8.71,"7.25",8.71,240.007,"7.25",8.71,"7.25",8.71,""
"2016","Kentucky","7.25","7.25",8.71,"7.25",8.71,240.007,"7.25",8.71,"7.25",8.71,""
"2016","Louisiana","0","7.25",8.71,"7.25",8.71,240.007,"...",0,"0",0,""
"2016","Maine","7.5","7.25",8.71,"7.5",9.01,240.007,"7.5",9.01,"7.5",9.01,""
"2016","Maryland","8.75","7.25",8.71,"8.75",10.51,240.007,"8.75",10.51,"8.75",10.51,""
"2016","Massachusetts","10","7.25",8.71,"7.25",8.71,240.007,"10",12.01,"10",12.01,""
"2016","Michigan","8.5","7.25",8.71,"8.5",10.21,240.007,"8.50(e)",10.21,"8.5",10.21,"(e)"
"2016","Minnesota","7.25","7.25",8.71,"7.25",8.71,240.007,"7.25-9.50(g)",8.71,"9.5",11.41,"(g)"
"2016","Mississippi","0","7.25",8.71,"7.25",8.71,240.007,"...",0,"0",0,""
"2016","Missouri","7.65","7.25",8.71,"7.65",9.19,240.007,"7.65",9.19,"7.65",9.19,""
"2016","Montana","8.05","7.25",8.71,"8.05",9.67,240.007,"8.05(g)",9.67,"8.05",9.67,"(g)"
"2016","Nebraska","9","7.25",8.71,"9",10.81,240.007,"9.00[c]",10.81,"9",10.81,"[c]"
"2016","Nevada","7.25","7.25",8.71,"7.25",8.71,240.007,"7.25-8.25",8.71,"8.25",9.91,""
"2016","New Hampshire","7.25","7.25",8.71,"7.25",8.71,240.007,"7.25",8.71,"7.25",8.71,""
"2016","New Jersey","8.38","7.25",8.71,"8.38",10.07,240.007,"8.38",10.07,"8.38",10.07,""
"2016","New Mexico","7.5","7.25",8.71,"7.5",9.01,240.007,"7.5",9.01,"7.5",9.01,""
"2016","New York","9","7.25",8.71,"9",10.81,240.007,"9",10.81,"9",10.81,""
"2016","North Carolina","7.25","7.25",8.71,"7.25",8.71,240.007,"7.25",8.71,"7.25",8.71,""
"2016","North Dakota","7.25","7.25",8.71,"7.25",8.71,240.007,"7.25",8.71,"7.25",8.71,""
"2016","Ohio","7.25","7.25",8.71,"7.25",8.71,240.007,"7.25-8.10",8.71,"8.1",9.73,""
"2016","Oklahoma","2","7.25",8.71,"7.25",8.71,240.007,"2.00-7.25(g)",2.4,"7.25",8.71,"(g)"
"2016","Oregon","9.75","7.25",8.71,"9.75",11.71,240.007,"9.75",11.71,"9.75",11.71,""
"2016","Pennsylvania","7.25","7.25",8.71,"7.25",8.71,240.007,"7.25",8.71,"7.25",8.71,""
"2016","Puerto Rico","5.08","7.25",8.71,"7.25",8.71,240.007,"5.08-7.25(i)",6.1,"7.25",8.71,"(i)"
"2016","Rhode Island","9.6","7.25",8.71,"9.6",11.53,240.007,"9.6",11.53,"9.6",11.53,""
"2016","South Carolina","0","7.25",8.71,"7.25",8.71,240.007,"...",0,"0",0,""
"2016","South Dakota","8.55","7.25",8.71,"8.55",10.27,240.007,"8.55",10.27,"8.55",10.27,""
"2016","Tennessee","0","7.25",8.71,"7.25",8.71,240.007,"...",0,"0",0,""
"2016","Texas","7.25","7.25",8.71,"7.25",8.71,240.007,"7.25",8.71,"7.25",8.71,""
"2016","U.S. Virgin Islands","4.3","7.25",8.71,"7.25",8.71,240.007,"4.30-7.25(j)",5.17,"7.25",8.71,"(j)"
"2016","Utah","7.25","7.25",8.71,"7.25",8.71,240.007,"7.25",8.71,"7.25",8.71,""
"2016","Vermont","9.6","7.25",8.71,"9.6",11.53,240.007,"9.60(e)",11.53,"9.6",11.53,"(e)"
"2016","Virginia","7.25","7.25",8.71,"7.25",8.71,240.007,"7.25[c]",8.71,"7.25",8.71,"[c]"
"2016","Washington","9.47","7.25",8.71,"9.47",11.38,240.007,"9.47",11.38,"9.47",11.38,""
"2016","West Virginia","8.75","7.25",8.71,"8.75",10.51,240.007,"8.75",10.51,"8.75",10.51,""
"2016","Wisconsin","7.25","7.25",8.71,"7.25",8.71,240.007,"7.25",8.71,"7.25",8.71,""
"2016","Wyoming","5.15","7.25",8.71,"7.25",8.71,240.007,"5.15",6.19,"5.15",6.19,""
"2017","Alabama","0","7.25",8.53,"7.25",8.53,245.12,"...",0,"0",0,""
"2017","Alaska","9.8","7.25",8.53,"9.8",11.53,245.12,"9.8",11.53,"9.8",11.53,""
"2017","Arizona","10","7.25",8.53,"7.25",8.53,245.12,"10",11.76,"10",11.76,""
"2017","Arkansas","8.5","7.25",8.53,"8.5",10,245.12,"8.50[c]",10,"8.5",10,"[c]"
"2017","California","10","7.25",8.53,"7.25",8.53,245.12,"10",11.76,"10",11.76,""
"2017","Colorado","9.3","7.25",8.53,"9.3",10.94,245.12,"9.3",10.94,"9.3",10.94,""
"2017","Connecticut","10.1","7.25",8.53,"7.25",8.53,245.12,"10.1",11.88,"10.1",11.88,""
"2017","Delaware","8.25","7.25",8.53,"8.25",9.7,245.12,"8.25",9.7,"8.25",9.7,""
"2017","District of Columbia","11.5","7.25",8.53,"7.25",8.53,245.12,"11.5",13.53,"11.5",13.53,""
"2017","Florida","8.1","7.25",8.53,"8.1",9.53,245.12,"8.1",9.53,"8.1",9.53,""
"2017","Georgia","5.15","7.25",8.53,"7.25",8.53,245.12,"5.15(d)",6.06,"5.15",6.06,"(d)"
"2017","Guam","8.25","7.25",8.53,"8.25",9.7,245.12,"8.25",9.7,"8.25",9.7,""
"2017","Hawaii","9.25","7.25",8.53,"9.25",10.88,245.12,"9.25",10.88,"9.25",10.88,""
"2017","Idaho","7.25","7.25",8.53,"7.25",8.53,245.12,"7.25",8.53,"7.25",8.53,""
"2017","Illinois","8.25","7.25",8.53,"8.25",9.7,245.12,"8.25[c]",9.7,"8.25",9.7,"[c]"
"2017","Indiana","7.25","7.25",8.53,"7.25",8.53,245.12,"7.25(e)",8.53,"7.25",8.53,"(e)"
"2017","Iowa","7.25","7.25",8.53,"7.25",8.53,245.12,"7.25",8.53,"7.25",8.53,""
"2017","Kansas","7.25","7.25",8.53,"7.25",8.53,245.12,"7.25",8.53,"7.25",8.53,""
"2017","Kentucky","7.25","7.25",8.53,"7.25",8.53,245.12,"7.25",8.53,"7.25",8.53,""
"2017","Louisiana","0","7.25",8.53,"7.25",8.53,245.12,"...",0,"0",0,""
"2017","Maine","9","7.25",8.53,"9",10.59,245.12,"9",10.59,"9",10.59,""
"2017","Maryland","8.75","7.25",8.53,"8.75",10.29,245.12,"8.75",10.29,"8.75",10.29,""
"2017","Massachusetts","11","7.25",8.53,"7.25",8.53,245.12,"11",12.94,"11",12.94,""
"2017","Michigan","8.9","7.25",8.53,"8.9",10.47,245.12,"8.90(e)",10.47,"8.9",10.47,"(e)"
"2017","Minnesota","7.75","7.25",8.53,"7.75",9.12,245.12,"7.75-9.50(g)",9.12,"9.5",11.18,"(g)"
"2017","Mississippi","0","7.25",8.53,"7.25",8.53,245.12,"...",0,"0",0,""
"2017","Missouri","7.7","7.25",8.53,"7.7",9.06,245.12,"7.7",9.06,"7.7",9.06,""
"2017","Montana","8.15","7.25",8.53,"8.15",9.59,245.12,"8.15(g)",9.59,"8.15",9.59,"(g)"
"2017","Nebraska","9","7.25",8.53,"9",10.59,245.12,"9.00[c]",10.59,"9",10.59,"[c]"
"2017","Nevada","7.25","7.25",8.53,"7.25",8.53,245.12,"7.25-8.25",8.53,"8.25",9.7,""
"2017","New Hampshire","7.25","7.25",8.53,"7.25",8.53,245.12,"7.25",8.53,"7.25",8.53,""
"2017","New Jersey","8.44","7.25",8.53,"8.44",9.93,245.12,"8.44",9.93,"8.44",9.93,""
"2017","New Mexico","7.5","7.25",8.53,"7.5",8.82,245.12,"7.5",8.82,"7.5",8.82,""
"2017","New York","9.7","7.25",8.53,"9.7",11.41,245.12,"9.7",11.41,"9.7",11.41,""
"2017","North Carolina","7.25","7.25",8.53,"7.25",8.53,245.12,"7.25",8.53,"7.25",8.53,""
"2017","North Dakota","7.25","7.25",8.53,"7.25",8.53,245.12,"7.25",8.53,"7.25",8.53,""
"2017","Ohio","8.15","7.25",8.53,"8.15",9.59,245.12,"8.15",9.59,"8.15",9.59,""
"2017","Oklahoma","2","7.25",8.53,"7.25",8.53,245.12,"2.00-7.25(g)",2.35,"7.25",8.53,"(g)"
"2017","Oregon","9.75","7.25",8.53,"9.75",11.47,245.12,"9.75",11.47,"9.75",11.47,""
"2017","Pennsylvania","7.25","7.25",8.53,"7.25",8.53,245.12,"7.25",8.53,"7.25",8.53,""
"2017","Puerto Rico","5.08","7.25",8.53,"7.25",8.53,245.12,"5.08-7.25(i)",5.98,"7.25",8.53,"(i)"
"2017","Rhode Island","9.6","7.25",8.53,"9.6",11.29,245.12,"9.6",11.29,"9.6",11.29,""
"2017","South Carolina","0","7.25",8.53,"7.25",8.53,245.12,"...",0,"0",0,""
"2017","South Dakota","8.65","7.25",8.53,"8.65",10.18,245.12,"8.65",10.18,"8.65",10.18,""
"2017","Tennessee","0","7.25",8.53,"7.25",8.53,245.12,"...",0,"0",0,""
"2017","Texas","7.25","7.25",8.53,"7.25",8.53,245.12,"7.25",8.53,"7.25",8.53,""
"2017","U.S. Virgin Islands","4.3","7.25",8.53,"7.25",8.53,245.12,"4.30-7.25(j)",5.06,"7.25",8.53,"(j)"
"2017","Utah","7.25","7.25",8.53,"7.25",8.53,245.12,"7.25",8.53,"7.25",8.53,""
"2017","Vermont","10","7.25",8.53,"7.25",8.53,245.12,"10.00(e)",11.76,"10",11.76,"(e)"
"2017","Virginia","7.25","7.25",8.53,"7.25",8.53,245.12,"7.25[c]",8.53,"7.25",8.53,"[c]"
"2017","Washington","11","7.25",8.53,"7.25",8.53,245.12,"11",12.94,"11",12.94,""
"2017","West Virginia","8.75","7.25",8.53,"8.75",10.29,245.12,"8.75",10.29,"8.75",10.29,""
"2017","Wisconsin","7.25","7.25",8.53,"7.25",8.53,245.12,"7.25",8.53,"7.25",8.53,""
"2017","Wyoming","5.15","7.25",8.53,"7.25",8.53,245.12,"5.15",6.06,"5.15",6.06,""
"2018","Alabama","0","7.25",8.33,"7.25",8.33,251.107,"...",0,"0",0,""
"2018","Alaska","9.84","7.25",8.33,"9.84",11.3,251.107,"9.84",11.3,"9.84",11.3,""
"2018","Arizona","10.5","7.25",8.33,"7.25",8.33,251.107,"10.5",12.06,"10.5",12.06,""
"2018","Arkansas","8.5","7.25",8.33,"8.5",9.76,251.107,"8.50[c]",9.76,"8.5",9.76,"[c]"
"2018","California","11","7.25",8.33,"7.25",8.33,251.107,"11",12.63,"11",12.63,""
"2018","Colorado","10.2","7.25",8.33,"7.25",8.33,251.107,"10.2",11.71,"10.2",11.71,""
"2018","Connecticut","10.1","7.25",8.33,"7.25",8.33,251.107,"10.1",11.6,"10.1",11.6,""
"2018","Delaware","8.25","7.25",8.33,"8.25",9.47,251.107,"8.25",9.47,"8.25",9.47,""
"2018","District of Columbia","13.25","7.25",8.33,"7.25",8.33,251.107,"13.25",15.22,"13.25",15.22,""
"2018","Florida","8.25","7.25",8.33,"8.25",9.47,251.107,"8.25",9.47,"8.25",9.47,""
"2018","Georgia","5.15","7.25",8.33,"7.25",8.33,251.107,"5.15(d)",5.91,"5.15",5.91,"(d)"
"2018","Guam","8.25","7.25",8.33,"8.25",9.47,251.107,"8.25",9.47,"8.25",9.47,""
"2018","Hawaii","10.1","7.25",8.33,"7.25",8.33,251.107,"10.1",11.6,"10.1",11.6,""
"2018","Idaho","7.25","7.25",8.33,"7.25",8.33,251.107,"7.25",8.33,"7.25",8.33,""
"2018","Illinois","8.25","7.25",8.33,"8.25",9.47,251.107,"8.25[c]",9.47,"8.25",9.47,"[c]"
"2018","Indiana","7.25","7.25",8.33,"7.25",8.33,251.107,"7.25(e)",8.33,"7.25",8.33,"(e)"
"2018","Iowa","7.25","7.25",8.33,"7.25",8.33,251.107,"7.25",8.33,"7.25",8.33,""
"2018","Kansas","7.25","7.25",8.33,"7.25",8.33,251.107,"7.25",8.33,"7.25",8.33,""
"2018","Kentucky","7.25","7.25",8.33,"7.25",8.33,251.107,"7.25",8.33,"7.25",8.33,""
"2018","Louisiana","0","7.25",8.33,"7.25",8.33,251.107,"...",0,"0",0,""
"2018","Maine","10","7.25",8.33,"7.25",8.33,251.107,"10",11.48,"10",11.48,""
"2018","Maryland","10.1","7.25",8.33,"7.25",8.33,251.107,"10.1",11.6,"10.1",11.6,""
"2018","Massachusetts","11","7.25",8.33,"7.25",8.33,251.107,"11",12.63,"11",12.63,""
"2018","Michigan","9.25","7.25",8.33,"9.25",10.62,251.107,"9.25(e)",10.62,"9.25",10.62,"(e)"
"2018","Minnesota","8.04","7.25",8.33,"8.04",9.23,251.107,"8.04-9.86(g)",9.23,"9.86",11.32,"(g)"
"2018","Mississippi","0","7.25",8.33,"7.25",8.33,251.107,"...",0,"0",0,""
"2018","Missouri","7.85","7.25",8.33,"7.85",9.01,251.107,"7.85",9.01,"7.85",9.01,""
"2018","Montana","8.3","7.25",8.33,"8.3",9.53,251.107,"8.30(g)",9.53,"8.3",9.53,"(g)"
"2018","Nebraska","9","7.25",8.33,"9",10.33,251.107,"9.00[c]",10.33,"9",10.33,"[c]"
"2018","Nevada","7.25","7.25",8.33,"7.25",8.33,251.107,"7.25-8.25",8.33,"8.25",9.47,""
"2018","New Hampshire","7.25","7.25",8.33,"7.25",8.33,251.107,"7.25",8.33,"7.25",8.33,""
"2018","New Jersey","8.6","7.25",8.33,"8.6",9.88,251.107,"8.6",9.88,"8.6",9.88,""
"2018","New Mexico","7.5","7.25",8.33,"7.5",8.61,251.107,"7.5",8.61,"7.5",8.61,""
"2018","New York","10.4","7.25",8.33,"7.25",8.33,251.107,"10.4",11.94,"10.4",11.94,""
"2018","North Carolina","7.25","7.25",8.33,"7.25",8.33,251.107,"7.25",8.33,"7.25",8.33,""
"2018","North Dakota","7.25","7.25",8.33,"7.25",8.33,251.107,"7.25",8.33,"7.25",8.33,""
"2018","Ohio","8.3","7.25",8.33,"8.3",9.53,251.107,"8.3",9.53,"8.3",9.53,""
"2018","Oklahoma","2","7.25",8.33,"7.25",8.33,251.107,"2.00-7.25(g)",2.3,"7.25",8.33,"(g)"
"2018","Oregon","10.75","7.25",8.33,"7.25",8.33,251.107,"10.75",12.34,"10.75",12.34,""
"2018","Pennsylvania","7.25","7.25",8.33,"7.25",8.33,251.107,"7.25",8.33,"7.25",8.33,""
"2018","Puerto Rico","5.08","7.25",8.33,"7.25",8.33,251.107,"5.08-7.25(i)",5.83,"7.25",8.33,"(i)"
"2018","Rhode Island","10.1","7.25",8.33,"7.25",8.33,251.107,"10.1",11.6,"10.1",11.6,""
"2018","South Carolina","0","7.25",8.33,"7.25",8.33,251.107,"...",0,"0",0,""
"2018","South Dakota","8.85","7.25",8.33,"8.85",10.16,251.107,"8.85",10.16,"8.85",10.16,""
"2018","Tennessee","0","7.25",8.33,"7.25",8.33,251.107,"...",0,"0",0,""
"2018","Texas","7.25","7.25",8.33,"7.25",8.33,251.107,"7.25",8.33,"7.25",8.33,""
"2018","U.S. Virgin Islands","4.3","7.25",8.33,"7.25",8.33,251.107,"4.30-7.25(j)",4.94,"7.25",8.33,"(j)"
"2018","Utah","7.25","7.25",8.33,"7.25",8.33,251.107,"7.25",8.33,"7.25",8.33,""
"2018","Vermont","10.5","7.25",8.33,"7.25",8.33,251.107,"10.50(e)",12.06,"10.5",12.06,"(e)"
"2018","Virginia","7.25","7.25",8.33,"7.25",8.33,251.107,"7.25[c]",8.33,"7.25",8.33,"[c]"
"2018","Washington","11.5","7.25",8.33,"7.25",8.33,251.107,"11.5",13.21,"11.5",13.21,""
"2018","West Virginia","8.75","7.25",8.33,"8.75",10.05,251.107,"8.75",10.05,"8.75",10.05,""
"2018","Wisconsin","7.25","7.25",8.33,"7.25",8.33,251.107,"7.25",8.33,"7.25",8.33,""
"2018","Wyoming","5.15","7.25",8.33,"7.25",8.33,251.107,"5.15",5.91,"5.15",5.91,""
"2019","Alabama","0","7.25",8.18,"7.25",8.18,255.657,"...",0,"0",0,""
"2019","Alaska","10.19","7.25",8.18,"7.25",8.18,255.657,"10.19",11.49,"10.19",11.49,""
"2019","Arizona","12","7.25",8.18,"7.25",8.18,255.657,"12",13.53,"12",13.53,""
"2019","Arkansas","9.25","7.25",8.18,"9.25",10.43,255.657,"9.25[c]",10.43,"9.25",10.43,"[c]"
"2019","California","12","7.25",8.18,"7.25",8.18,255.657,"12",13.53,"12",13.53,""
"2019","Colorado","12","7.25",8.18,"7.25",8.18,255.657,"12",13.53,"12",13.53,""
"2019","Connecticut","11","7.25",8.18,"7.25",8.18,255.657,"11",12.41,"11",12.41,""
"2019","Delaware","9.25","7.25",8.18,"9.25",10.43,255.657,"9.25",10.43,"9.25",10.43,""
"2019","District of Columbia","14","7.25",8.18,"7.25",8.18,255.657,"14",15.79,"14",15.79,""
"2019","Florida","8.56","7.25",8.18,"8.56",9.65,255.657,"8.56",9.65,"8.56",9.65,""
"2019","Georgia","5.15","7.25",8.18,"7.25",8.18,255.657,"5.15(d)",5.81,"5.15",5.81,"(d)"
"2019","Guam","8.25","7.25",8.18,"8.25",9.3,255.657,"8.25",9.3,"8.25",9.3,""
"2019","Hawaii","10.1","7.25",8.18,"7.25",8.18,255.657,"10.1",11.39,"10.1",11.39,""
"2019","Idaho","7.25","7.25",8.18,"7.25",8.18,255.657,"7.25",8.18,"7.25",8.18,""
"2019","Illinois","9.25","7.25",8.18,"9.25",10.43,255.657,"9.25[c]",10.43,"9.25",10.43,"[c]"
"2019","Indiana","7.25","7.25",8.18,"7.25",8.18,255.657,"7.25(e)",8.18,"7.25",8.18,"(e)"
"2019","Iowa","7.25","7.25",8.18,"7.25",8.18,255.657,"7.25",8.18,"7.25",8.18,""
